SeriesTicker,SeriesName,EventTicker,MarketTicker,Time,EventEndTime,VolumeInDollar,OpenInterest,YesProb,NoProb,EventResult,RulesPrimary,KalshiURL,Tags
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04HALLVILL,KXNCAAMBGAME-26FEB04HALLVILL-VILL,2026-02-04T20:00:00+00:00,2026-02-05T01:46:57Z,622479.00,36750,0.76,0.24,yes,"If Villanova wins the Seton Hall at Villanova men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04hallvill,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04HALLVILL,KXNCAAMBGAME-26FEB04HALLVILL-HALL,2026-02-04T20:00:00+00:00,2026-02-05T01:46:57Z,350687.00,39305,0.26,0.74,no,"If Seton Hall wins the Seton Hall at Villanova men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04hallvill,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04SCUSUNCA,KXNCAAMBGAME-26FEB04SCUSUNCA-UNCA,2026-02-04T20:00:00+00:00,2026-02-05T01:43:12Z,289644.00,7960,0.76,0.24,yes,"If UNC Asheville wins the USC Upstate at UNC Asheville men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04scusunca,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04SCUSUNCA,KXNCAAMBGAME-26FEB04SCUSUNCA-SCUS,2026-02-04T20:00:00+00:00,2026-02-05T01:43:12Z,255322.00,9657,0.24,0.76,no,"If USC Upstate wins the USC Upstate at UNC Asheville men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04scusunca,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04USAAPP,KXNCAAMBGAME-26FEB04USAAPP-USA,2026-02-04T20:00:00+00:00,2026-02-05T01:43:10Z,268656.00,12916,0.32,0.68,no,"If South Alabama wins the South Alabama at Appalachian St. men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04usaapp,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04USAAPP,KXNCAAMBGAME-26FEB04USAAPP-APP,2026-02-04T20:00:00+00:00,2026-02-05T01:43:10Z,272128.00,10494,0.69,0.31,yes,"If Appalachian St. wins the South Alabama at Appalachian St. men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04usaapp,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04WOFVMI,KXNCAAMBGAME-26FEB04WOFVMI-WOF,2026-02-04T19:00:00+00:00,2026-02-05T01:17:45Z,778716.00,127122,0.84,0.16,yes,"If Wofford wins the Wofford at VMI men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04wofvmi,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB04WOFVMI,KXNCAAMBGAME-26FEB04WOFVMI-VMI,2026-02-04T19:00:00+00:00,2026-02-05T01:17:45Z,366603.00,38737,0.18,0.82,no,"If VMI wins the Wofford at VMI men's college basketball game originally scheduled for Feb 4, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb04wofvmi,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03UNLVFRES,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,2026-02-04T01:00:00+00:00,2026-02-04T07:24:36Z,2727446.00,4740,0.51,0.49,no,"If UNLV wins the UNLV at Fresno St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03unlvfres,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03UNLVFRES,KXNCAAMBGAME-26FEB03UNLVFRES-FRES,2026-02-04T01:00:00+00:00,2026-02-04T07:24:36Z,2245516.00,9782,0.51,0.49,yes,"If Fresno St. wins the UNLV at Fresno St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03unlvfres,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03WYOSDSU,KXNCAAMBGAME-26FEB03WYOSDSU-WYO,2026-02-04T01:00:00+00:00,2026-02-04T06:51:02Z,794237.00,7958,0.13,0.87,no,"If Wyoming wins the Wyoming at San Diego St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03wyosdsu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03WYOSDSU,KXNCAAMBGAME-26FEB03WYOSDSU-SDSU,2026-02-04T01:00:00+00:00,2026-02-04T06:51:02Z,588347.00,13234,0.89,0.11,yes,"If San Diego St. wins the Wyoming at San Diego St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03wyosdsu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03INDUSC,KXNCAAMBGAME-26FEB03INDUSC-USC,2026-02-04T00:00:00+00:00,2026-02-04T05:44:42Z,1838133.00,97970,0.46,0.54,yes,"If USC wins the Indiana at USC men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03indusc,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03INDUSC,KXNCAAMBGAME-26FEB03INDUSC-IND,2026-02-04T00:00:00+00:00,2026-02-04T05:44:42Z,2051738.00,135904,0.55,0.45,no,"If Indiana wins the Indiana at USC men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03indusc,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03RUTGUCLA,KXNCAAMBGAME-26FEB03RUTGUCLA-UCLA,2026-02-03T23:00:00+00:00,2026-02-04T04:50:21Z,167503.00,20014,0.91,0.09,yes,"If UCLA wins the Rutgers at UCLA men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03rutgucla,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03RUTGUCLA,KXNCAAMBGAME-26FEB03RUTGUCLA-RUTG,2026-02-03T23:00:00+00:00,2026-02-04T04:50:21Z,218700.00,9190,0.1,0.9,no,"If Rutgers wins the Rutgers at UCLA men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03rutgucla,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SLUDAV,KXNCAAMBGAME-26FEB03SLUDAV-SLU,2026-02-04T00:00:00+00:00,2026-02-04T05:40:21Z,1108305.00,26109,0.81,0.19,yes,"If Saint Louis wins the Saint Louis at Davidson men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03sludav,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SLUDAV,KXNCAAMBGAME-26FEB03SLUDAV-DAV,2026-02-04T00:00:00+00:00,2026-02-04T05:40:21Z,822836.00,6207,0.2,0.8,no,"If Davidson wins the Saint Louis at Davidson men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03sludav,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03DRKEBEL,KXNCAAMBGAME-26FEB03DRKEBEL-DRKE,2026-02-03T22:00:00+00:00,2026-02-04T04:20:47Z,122464.00,1905,0.17,0.83,no,"If Drake wins the Drake at Belmont men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03drkebel,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03DRKEBEL,KXNCAAMBGAME-26FEB03DRKEBEL-BEL,2026-02-03T22:00:00+00:00,2026-02-04T04:20:47Z,249238.00,6498,0.83,0.17,yes,"If Belmont wins the Drake at Belmont men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03drkebel,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03AFAGC,KXNCAAMBGAME-26FEB03AFAGC-GC,2026-02-03T23:00:00+00:00,2026-02-04T04:54:40Z,21072.00,8518,0.98,0.02,yes,"If Grand Canyon wins the Air Force at Grand Canyon men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03afagc,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03AFAGC,KXNCAAMBGAME-26FEB03AFAGC-AFA,2026-02-03T23:00:00+00:00,2026-02-04T04:54:40Z,191315.00,80086,0.03,0.97,no,"If Air Force wins the Air Force at Grand Canyon men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03afagc,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03NCSTSMU,KXNCAAMBGAME-26FEB03NCSTSMU-SMU,2026-02-03T23:00:00+00:00,2026-02-04T04:40:42Z,1965741.00,45049,0.5,0.5,no,"If SMU wins the North Carolina St. at SMU men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03ncstsmu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03NCSTSMU,KXNCAAMBGAME-26FEB03NCSTSMU-NCST,2026-02-03T23:00:00+00:00,2026-02-04T04:40:42Z,1657811.00,34281,0.52,0.48,yes,"If North Carolina St. wins the North Carolina St. at SMU men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03ncstsmu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03NEVBSU,KXNCAAMBGAME-26FEB03NEVBSU-NEV,2026-02-03T23:00:00+00:00,2026-02-04T04:40:41Z,1103826.00,94559,0.3,0.7,no,"If Nevada wins the Nevada at Boise St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03nevbsu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03NEVBSU,KXNCAAMBGAME-26FEB03NEVBSU-BSU,2026-02-03T23:00:00+00:00,2026-02-04T04:40:41Z,739296.00,20990,0.71,0.29,yes,"If Boise St. wins the Nevada at Boise St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03nevbsu,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03PITTUVA,KXNCAAMBGAME-26FEB03PITTUVA-UVA,2026-02-03T22:00:00+00:00,2026-02-04T04:24:49Z,386075.00,50808,0.9,0.1,yes,"If Virginia wins the Pittsburgh at Virginia men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03pittuva,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03PITTUVA,KXNCAAMBGAME-26FEB03PITTUVA-PITT,2026-02-03T22:00:00+00:00,2026-02-04T04:24:49Z,311648.00,69211,0.1,0.9,no,"If Pittsburgh wins the Pittsburgh at Virginia men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03pittuva,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SIUELINW,KXNCAAMBGAME-26FEB03SIUELINW-SIUE,2026-02-03T23:00:00+00:00,2026-02-04T04:30:37Z,407696.00,3341,0.35,0.65,yes,"If SIU Edwardsville wins the SIU Edwardsville at Lindenwood men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03siuelinw,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SIUELINW,KXNCAAMBGAME-26FEB03SIUELINW-LINW,2026-02-03T23:00:00+00:00,2026-02-04T04:30:37Z,338410.00,5823,0.66,0.34,no,"If Lindenwood wins the SIU Edwardsville at Lindenwood men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03siuelinw,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03UICMURR,KXNCAAMBGAME-26FEB03UICMURR-UIC,2026-02-03T22:00:00+00:00,2026-02-04T03:50:43Z,140898.00,8535,0.27,0.73,no,"If UIC wins the UIC at Murray St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03uicmurr,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03UICMURR,KXNCAAMBGAME-26FEB03UICMURR-MURR,2026-02-03T22:00:00+00:00,2026-02-04T03:50:43Z,121888.00,5046,0.73,0.27,yes,"If Murray St. wins the UIC at Murray St. men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03uicmurr,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03INSTEVAN,KXNCAAMBGAME-26FEB03INSTEVAN-INST,2026-02-03T22:00:00+00:00,2026-02-04T03:35:13Z,126313.00,11053,0.56,0.44,yes,"If Indiana St. wins the Indiana St. at Evansville men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03instevan,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03INSTEVAN,KXNCAAMBGAME-26FEB03INSTEVAN-EVAN,2026-02-03T22:00:00+00:00,2026-02-04T03:35:13Z,39054.00,1492,0.44,0.56,no,"If Evansville wins the Indiana St. at Evansville men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03instevan,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SJUDEP,KXNCAAMBGAME-26FEB03SJUDEP-SJU,2026-02-03T22:00:00+00:00,2026-02-04T03:35:16Z,479326.00,24148,0.83,0.17,yes,"If St. John's wins the St. John's at DePaul men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03sjudep,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03SJUDEP,KXNCAAMBGAME-26FEB03SJUDEP-DEP,2026-02-03T22:00:00+00:00,2026-02-04T03:35:16Z,351228.00,5736,0.19,0.81,no,"If DePaul wins the St. John's at DePaul men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03sjudep,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03VALPBRAD,KXNCAAMBGAME-26FEB03VALPBRAD-VALP,2026-02-03T22:00:00+00:00,2026-02-04T03:35:17Z,91155.00,7028,0.22,0.78,no,"If Valparaiso wins the Valparaiso at Bradley men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03valpbrad,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03VALPBRAD,KXNCAAMBGAME-26FEB03VALPBRAD-BRAD,2026-02-03T22:00:00+00:00,2026-02-04T03:35:17Z,90307.00,2675,0.79,0.21,yes,"If Bradley wins the Valparaiso at Bradley men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03valpbrad,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03LASLCHI,KXNCAAMBGAME-26FEB03LASLCHI-LCHI,2026-02-03T21:00:00+00:00,2026-02-04T03:25:15Z,228751.00,4946,0.57,0.43,yes,"If Loyola Chicago wins the La Salle at Loyola Chicago men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03laslchi,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03LASLCHI,KXNCAAMBGAME-26FEB03LASLCHI-LAS,2026-02-03T21:00:00+00:00,2026-02-04T03:25:15Z,285376.00,6872,0.43,0.57,no,"If La Salle wins the La Salle at Loyola Chicago men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03laslchi,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03VCUFOR,KXNCAAMBGAME-26FEB03VCUFOR-VCU,2026-02-03T21:00:00+00:00,2026-02-04T02:31:37Z,206032.00,21832,0.75,0.25,yes,"If VCU wins the VCU at Fordham men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03vcufor,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03VCUFOR,KXNCAAMBGAME-26FEB03VCUFOR-FOR,2026-02-03T21:00:00+00:00,2026-02-04T02:31:37Z,108296.00,2548,0.25,0.75,no,"If Fordham wins the VCU at Fordham men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03vcufor,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03WMUOHIO,KXNCAAMBGAME-26FEB03WMUOHIO-WMU,2026-02-03T21:00:00+00:00,2026-02-04T02:35:35Z,39652.00,5812,0.2,0.8,no,"If Western Michigan wins the Western Michigan at Ohio men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03wmuohio,Basketball
KXNCAAMBGAME,Men's College Basketball Men's Game,KXNCAAMBGAME-26FEB03WMUOHIO,KXNCAAMBGAME-26FEB03WMUOHIO-OHIO,2026-02-03T21:00:00+00:00,2026-02-04T02:35:35Z,27890.00,4669,0.83,0.17,yes,"If Ohio wins the Western Michigan at Ohio men's college basketball game originally scheduled for Feb 3, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxncaambgame/mens-college-basketball-mens-game/kxncaambgame-26feb03wmuohio,Basketball
